image_id,token,context,rule_label,nutrient_score,second_best_score,second_best_cat,quantity_score,unit_score,context_score,noise_score,margin_actual,gt_label,current_pred,gt_label_old
88.png,Kohlenhydrate/glucides/,Kohlenhydrate/glucides/,,0.7736,0.5088,NOISE,0.4604,0.4565,0.4476,0.5088,0.2648,1,1,0
88.png,carbohydrates/carboidrati,carbohydrates/carboidrati,,0.823,0.5278,NOISE,0.4733,0.4527,0.4724,0.5278,0.2952,1,1,0
88.png,Eiweiss/protein(e)/protéines,Eiweiss/protein(e)/protéines,,0.6798,0.4632,NOISE,0.4039,0.3839,0.4482,0.4632,0.2166,1,1,0
88.png,Salt/sel/salt/sale**,Salt/sel/salt/sale**,,0.6236,0.5268,CONTEXT,0.4913,0.4299,0.5268,0.5102,0.0968,1,0,0
90.png,Nahrwerte/valeurs nutritives/.,Nahrwerte/valeurs nutritives/.,,0.6309,0.5891,QUANTITY,0.5891,0.4865,0.5497,0.5509,0.0418,0,0,0
90.png,Energie/energy kJ (kcal),Energie/energy kJ (kcal),,0.6816,0.6323,UNIT,0.4619,0.6323,0.4355,0.4488,0.0493,1,0,0
90.png,Fett/lipides/fat,Fett/lipides/fat,,0.7061,0.5239,NOISE,0.453,0.4333,0.5003,0.5239,0.1822,1,1,0
90.png,davon gesattigte Fettsauren/,davon gesattigte Fettsauren/,,0.7336,0.4638,CONTEXT,0.3838,0.3515,0.4638,0.4619,0.2699,1,1,0
90.png,of which saturated fatty acids,of which saturated fatty acids,,0.7887,0.4476,NOISE,0.3794,0.3497,0.4241,0.4476,0.3411,1,1,0
90.png,Kohlenhydrate/glucides/carbohydrates,Kohlenhydrate/glucides/carbohydrates,,0.7759,0.5215,NOISE,0.5016,0.4833,0.4687,0.5215,0.2544,1,1,0
90.png,davon Zuckerarten/of which sugars/,davon Zuckerarten/of which sugars/,,0.7604,0.4811,QUANTITY,0.4811,0.4272,0.4402,0.4632,0.2794,1,1,0
90.png,Eiweiss/proteines/protein,Eiweiss/proteines/protein,,0.7453,0.5249,NOISE,0.4449,0.4112,0.4828,0.5249,0.2203,1,1,0
90.png,Salz/sel/salt,Salz/sel/salt,,0.6537,0.5505,NOISE,0.4643,0.4359,0.5041,0.5505,0.1032,1,1,0
90.png,Magnesium/magnesium,Magnesium/magnesium,,0.8205,0.4898,NOISE,0.4631,0.4835,0.4869,0.4898,0.3306,1,1,0
91.png,TROPIC MANGO,TROPIC MANGO,,0.487,0.4819,NOISE,0.3756,0.3444,0.392,0.4819,0.0051,0,0,0
91.png,TYPISCHENAHRWERTE/,TYPISCHENAHRWERTE/,,0.4701,0.5036,QUANTITY,0.5036,0.4088,0.4568,0.4747,-0.0335,0,0,0
91.png,VALEURNUTRITIVE/NUTRITION,VALEURNUTRITIVE/NUTRITION,,0.6025,0.5795,CONTEXT,0.5583,0.4787,0.5795,0.4994,0.023,0,0,0
91.png,FACTS/VALORINUTRITIVI,FACTS/VALORINUTRITIVI,,0.5463,0.5363,CONTEXT,0.5184,0.4195,0.5363,0.5162,0.01,0,0,0
91.png,Energie/energy/energia kJ (kcal,Energie/energy/energia kJ (kcal,,0.6829,0.613,UNIT,0.4707,0.613,0.4434,0.4546,0.0699,1,0,0
91.png,Fett/lipides/fat/grassi,Fett/lipides/fat/grassi,,0.6419,0.5234,NOISE,0.4869,0.4591,0.4909,0.5234,0.1185,1,1,0
91.png,davon gesattigte Fettsauren/,davon gesattigte Fettsauren/,,0.7336,0.4638,CONTEXT,0.3838,0.3515,0.4638,0.4619,0.2699,1,1,0
91.png,of which saturated fatty acids,of which saturated fatty acids,,0.7887,0.4476,NOISE,0.3794,0.3497,0.4241,0.4476,0.3411,1,1,0
91.png,Kohlenhydrate/glucides/,Kohlenhydrate/glucides/,,0.7736,0.5088,NOISE,0.4604,0.4565,0.4476,0.5088,0.2648,1,1,0
91.png,carbohydrates/carboidrati,carbohydrates/carboidrati,,0.823,0.5278,NOISE,0.4733,0.4527,0.4724,0.5278,0.2952,1,1,0
91.png,davon Zuckerarten/of which sugars,davon Zuckerarten/of which sugars,,0.7717,0.4735,QUANTITY,0.4735,0.4143,0.4316,0.4516,0.2982,1,1,0
91.png,Eiweiss/protein(e)/protéines,Eiweiss/protein(e)/protéines,,0.6798,0.4632,NOISE,0.4039,0.3839,0.4482,0.4632,0.2166,1,1,0
91.png,Salz/sel/salt/sale**,Salz/sel/salt/sale** 0.10 g,,0.784,0.5141,QUANTITY,0.5141,0.4915,0.5115,0.5016,0.2699,1,1,0
91.png,de référencel,de référencel,,0.5055,0.5056,CONTEXT,0.4024,0.3566,0.5056,0.4771,-0.0001,0,0,0
91.png,Nahr,Nahr,,0.615,0.451,NOISE,0.4198,0.2838,0.3475,0.451,0.164,0,1,0
101.png,Durchschnittliche Nahrwerte,Durchschnittliche Nahrwerte,,0.531,0.6107,NOISE,0.5433,0.4508,0.4685,0.6107,-0.0798,0,0,0
101.png,Energie,Energie 1625 kJ 383 kcal,,0.6586,0.5388,UNIT,0.4226,0.5388,0.4767,0.5183,0.1198,1,1,1
101.png,Fett,Fett,,1.0,0.4296,NOISE,0.3095,0.3008,0.334,0.4296,0.5704,1,1,1
101.png,-davon gesattigte Fettsauren,-davon gesattigte Fettsauren <0.1 g,,0.6406,0.4651,CONTEXT,0.411,0.3971,0.4651,0.4527,0.1755,1,1,0
101.png,Kohlenhydrate,Kohlenhydrate 86.1 g,,0.7454,0.475,NOISE,0.4582,0.4708,0.4469,0.475,0.2704,1,1,1
101.png,-davon Zucker,-davon Zucker 8.9 g,,0.6756,0.5188,QUANTITY,0.5188,0.4438,0.4734,0.499,0.1568,1,1,0
101.png,Ballaststoffe,Ballaststoffe 3.0 g,,0.7174,0.4529,NOISE,0.429,0.4302,0.4188,0.4529,0.2645,1,1,1
101.png,Eiweiss,Eiweiss 6.3 g,,0.7195,0.4425,NOISE,0.432,0.428,0.4317,0.4425,0.2769,1,1,1
101.png,Salz,Salz 0.09 g,,0.8802,0.479,NOISE,0.4612,0.4508,0.4719,0.479,0.4012,1,1,1
101.png,0.44 mg (88 %)3,Thiamin 0.44 mg (88 %)3,,0.6549,0.4879,CONTEXT,0.4637,0.4286,0.4879,0.4622,0.167,0,1,0
101.png,Thiamin,Thiamin 0.44 mg (88 %)3,,0.6549,0.4879,CONTEXT,0.4637,0.4286,0.4879,0.4622,0.167,1,1,1
101.png,Natrium,Natrium 36 mg,,0.7252,0.4624,QUANTITY,0.4624,0.4591,0.4605,0.4522,0.2628,1,1,1
102.png,Durchschnittliche Nahrwerte,Durchschnittliche Nahrwerte,,0.531,0.6107,NOISE,0.5433,0.4508,0.4685,0.6107,-0.0798,0,0,0
102.png,Energie,Energie,,1.0,0.5075,UNIT,0.4338,0.5075,0.4057,0.5014,0.4925,1,1,1
102.png,Fett,Fett,,1.0,0.4296,NOISE,0.3095,0.3008,0.334,0.4296,0.5704,1,1,1
102.png,davon gesattigte,davon gesattigte,,0.6232,0.5413,NOISE,0.3944,0.3746,0.4401,0.5413,0.0819,1,0,1
102.png,Fettsauren,Fettsauren,,0.7128,0.3722,NOISE,0.2676,0.2577,0.2939,0.3722,0.3406,1,1,1
102.png,Kohlenhydrate,Kohlenhydrate,,1.0,0.5466,NOISE,0.4,0.4211,0.4208,0.5466,0.4534,1,1,1
102.png,-davon Zucker,-davon Zucker,,0.8418,0.5402,NOISE,0.4231,0.3673,0.4316,0.5402,0.3016,1,1,0
102.png,Ballaststoffe,Ballaststoffe,,1.0,0.5179,NOISE,0.4034,0.3928,0.397,0.5179,0.4821,1,1,1
102.png,Eiweiss,Eiweiss,,0.7913,0.4257,NOISE,0.3271,0.3257,0.3505,0.4257,0.3656,1,1,1
102.png,Salz,Salz,,1.0,0.4679,NOISE,0.3417,0.3201,0.3459,0.4679,0.5321,1,1,1
102.png,AA,AA,,0.6294,0.6682,NOISE,0.4196,0.3682,0.4558,0.6682,-0.0387,0,0,0
103.jpeg,Durchschnittliche,Nahrwerte Durchschnittliche 100g pro 12g) pro Port.,,0.5733,0.5746,CONTEXT,0.5022,0.4814,0.5746,0.4984,-0.0013,0,0,0
103.jpeg,pro,Nahrwerte Durchschnittliche 100g pro 12g) pro Port.,,0.5733,0.5746,CONTEXT,0.5022,0.4814,0.5746,0.4984,-0.0013,0,0,0
103.jpeg,Nahrwerte,Nahrwerte Durchschnittliche 100g pro 12g) pro Port.,,0.5733,0.5746,CONTEXT,0.5022,0.4814,0.5746,0.4984,-0.0013,0,0,0
103.jpeg,166k/,Energie 328 1383 kcal kJ 39 166k/ kcal,,0.6212,0.5774,UNIT,0.4085,0.5774,0.4396,0.4529,0.0438,0,0,0
103.jpeg,Energie,Energie 328 1383 kcal kJ 39 166k/ kcal,,0.6212,0.5774,UNIT,0.4085,0.5774,0.4396,0.4529,0.0438,1,0,1
103.jpeg,6t'0,Fett davon gesattigte Fettsauren 3.7 g 6t'0,,0.6801,0.4558,CONTEXT,0.4084,0.4007,0.4558,0.4323,0.2243,0,1,0
103.jpeg,Fett,Fett davon gesattigte Fettsauren 3.7 g 6t'0,,0.6801,0.4558,CONTEXT,0.4084,0.4007,0.4558,0.4323,0.2243,1,1,1
103.jpeg,davon gesattigte Fettsauren,Fett davon gesattigte Fettsauren 3.7 g 6t'0,,0.6801,0.4558,CONTEXT,0.4084,0.4007,0.4558,0.4323,0.2243,1,1,0
103.jpeg,Og,0.4 g Og,,0.6616,0.4814,QUANTITY,0.4814,0.4668,0.4813,0.4756,0.1802,0,1,0
103.jpeg,Kohlenhydrate,Kohlenhydrate davon Zucker 51 51 g g 6.1 6.1 g g,,0.6233,0.4622,UNIT,0.4486,0.4622,0.4306,0.4413,0.1611,1,1,1
103.jpeg,davon Zucker,Kohlenhydrate davon Zucker 51 51 g g 6.1 6.1 g g,,0.6233,0.4622,UNIT,0.4486,0.4622,0.4306,0.4413,0.1611,1,1,0
103.jpeg,Ballaststoffe,Ballaststoffe 16 g 1.9 g,,0.671,0.4904,UNIT,0.4445,0.4904,0.445,0.4315,0.1807,1,1,1
103.jpeg,Eiweiss,Eiweiss 7.7 g 66.0,,0.6902,0.4654,UNIT,0.4478,0.4654,0.4386,0.4514,0.2248,1,1,1
103.jpeg,Og,Salz Og Og,,0.7281,0.4783,NOISE,0.3256,0.3067,0.394,0.4783,0.2498,0,1,0
103.jpeg,Og,Salz Og Og,,0.7281,0.4783,NOISE,0.3256,0.3067,0.394,0.4783,0.2498,0,1,0
103.jpeg,Salz,Salz Og Og,,0.7281,0.4783,NOISE,0.3256,0.3067,0.394,0.4783,0.2498,1,1,1
104.jpeg,Durchschnittliche,Nahrwerte Durchschnittliche pro 100g pro Port. 14g),,0.5188,0.5377,CONTEXT,0.4613,0.4818,0.5377,0.4933,-0.0189,0,0,0
104.jpeg,pro,Nahrwerte Durchschnittliche pro 100g pro Port. 14g),,0.5188,0.5377,CONTEXT,0.4613,0.4818,0.5377,0.4933,-0.0189,0,0,0
104.jpeg,Nahrwerte,Nahrwerte Durchschnittliche pro 100g pro Port. 14g),,0.5188,0.5377,CONTEXT,0.4613,0.4818,0.5377,0.4933,-0.0189,0,0,0
104.jpeg,Energie,Energie 361 1528 kcal kJ 51 214k/ kcal,,0.6317,0.5622,UNIT,0.4362,0.5622,0.443,0.441,0.0695,1,0,1
104.jpeg,214k/,Energie 361 1528 kcal kJ 51 214k/ kcal,,0.6317,0.5622,UNIT,0.4362,0.5622,0.443,0.441,0.0695,0,0,0
104.jpeg,Fett,Fett davon gesattigte Fettsauren 2.6 g 60,,0.6767,0.4518,CONTEXT,0.3982,0.4146,0.4518,0.4255,0.2248,1,1,1
104.jpeg,davon gesattigte Fettsauren,Fett davon gesattigte Fettsauren 2.6 g 60,,0.6767,0.4518,CONTEXT,0.3982,0.4146,0.4518,0.4255,0.2248,1,1,0
104.jpeg,Kohlenhydrate,Kohlenhydrate davon Zucker 72 72 g g 10 g,,0.6496,0.5149,QUANTITY,0.5149,0.4938,0.4714,0.4557,0.1347,1,1,1
104.jpeg,davon Zucker,Kohlenhydrate davon Zucker 72 72 g g 10 g,,0.6496,0.5149,QUANTITY,0.5149,0.4938,0.4714,0.4557,0.1347,1,1,0
104.jpeg,Ballaststoffe,Ballaststoffe 10 g 1.4 10 g g,,0.6126,0.4827,QUANTITY,0.4827,0.4684,0.4442,0.3967,0.1299,1,1,1
104.jpeg,Eiweif,Eiweif 3.2 g Og,,0.6755,0.438,CONTEXT,0.433,0.4112,0.438,0.405,0.2375,0,1,0
104.jpeg,Og,Eiweif 3.2 g Og,,0.6755,0.438,CONTEXT,0.433,0.4112,0.438,0.405,0.2375,0,1,0
104.jpeg,Salz,Salz 0.1 g 0 g,,0.8883,0.4976,CONTEXT,0.4612,0.491,0.4976,0.4541,0.3907,1,1,1
105.png,Durchschnittliche Nahrwerte,Durchschnittliche Nahrwerte,,0.531,0.6107,NOISE,0.5433,0.4508,0.4685,0.6107,-0.0798,0,0,0
105.png,1Portion*12g),1Portion*12g),,0.6251,0.5457,CONTEXT,0.545,0.4631,0.5457,0.5326,0.0794,0,0,0
105.png,Energie,Energie 1320 kJ,,0.6909,0.4788,UNIT,0.4164,0.4788,0.4218,0.4296,0.2121,1,1,1
105.png,Fett,Fett,,1.0,0.4296,NOISE,0.3095,0.3008,0.334,0.4296,0.5704,1,1,1
105.png,davon gesattigte,davon gesattigte 0.0 g,,0.705,0.5412,CONTEXT,0.4945,0.4268,0.5412,0.4582,0.1638,1,1,1
105.png,Fettsauren,Fettsauren,,0.7128,0.3722,NOISE,0.2676,0.2577,0.2939,0.3722,0.3406,1,1,1
105.png,e 52.1g,Kohlenhydrate e 52.1g,,0.748,0.4362,CONTEXT,0.4228,0.4256,0.4362,0.4058,0.3118,0,1,0
105.png,Kohlenhydrate,Kohlenhydrate e 52.1g,,0.748,0.4362,CONTEXT,0.4228,0.4256,0.4362,0.4058,0.3118,1,1,1
105.png,-davon Zucker,-davon Zucker 51.4 g,,0.6764,0.4929,QUANTITY,0.4929,0.4375,0.4729,0.4832,0.1835,1,1,0
105.png,Ballaststoffe,Ballaststoffe 15.5 g,,0.6914,0.4493,CONTEXT,0.4472,0.4351,0.4493,0.4466,0.2422,1,1,1
105.png,Eiweiss,Eiweiss,,0.7913,0.4257,NOISE,0.3271,0.3257,0.3505,0.4257,0.3656,1,1,1
105.png,Salz,Salz,,1.0,0.4679,NOISE,0.3417,0.3201,0.3459,0.4679,0.5321,1,1,1
106.png,Vitamine und Mineralstoffe/,Vitamine und Mineralstoffe/,,0.5882,0.4908,NOISE,0.421,0.4527,0.4882,0.4908,0.0974,1,0,0
106.png,Vitamines et sels minéraux/Vitamine,Vitamines et sels minéraux/Vitamine,,0.5804,0.4781,CONTEXT,0.4163,0.4424,0.4781,0.4541,0.1023,1,1,0
106.png,e sali minerali/Vitaminok es asvanyi,e sali minerali/Vitaminok es asvanyi,,0.613,0.5134,CONTEXT,0.4368,0.3971,0.5134,0.4616,0.0995,1,0,0
106.png,anyagok/Vitamini in minerali,anyagok/Vitamini in minerali,,0.592,0.4625,QUANTITY,0.4625,0.4444,0.4386,0.4438,0.1295,1,1,0
106.png,Pro Stick/ Par sachet/,Pro Stick/ Par sachet/ %,,0.4851,0.5756,CONTEXT,0.4531,0.3821,0.5756,0.4961,-0.0904,0,0,0
106.png,Per bustina/Egy,Per bustina/Egy NRV/,,0.4142,0.4794,NOISE,0.4231,0.3585,0.4517,0.4794,-0.0653,0,0,0
106.png,PDV*,tasakban/Na vrecko PDV*,,0.4382,0.503,NOISE,0.4328,0.4352,0.452,0.503,-0.0649,0,0,0
106.png,tasakban/Na vrecko,tasakban/Na vrecko PDV*,,0.4382,0.503,NOISE,0.4328,0.4352,0.452,0.503,-0.0649,0,0,0
106.png,VitaminE/VitamineE,VitaminE/VitamineE,,0.6458,0.5106,CONTEXT,0.4237,0.3978,0.5106,0.4778,0.1351,1,1,0
106.png,VitaminaE/E-vitamin/,VitaminaE/E-vitamin/,,0.623,0.4815,CONTEXT,0.379,0.3906,0.4815,0.4585,0.1414,1,1,0
106.png,VitaminE,VitaminE 12 mg a-TE 100%,,0.6527,0.4783,CONTEXT,0.4511,0.3519,0.4783,0.4142,0.1743,1,1,1
106.png,Magnesium/Magnesium/,Magnesium/Magnesium/,,0.8099,0.4942,NOISE,0.4539,0.488,0.4787,0.4942,0.3157,1,1,0
106.png,Magnesio/Magnezium/,Magnesio/Magnezium/,,0.8065,0.4943,NOISE,0.4521,0.4782,0.4868,0.4943,0.3122,1,1,0
106.png,Magnezij,Magnezij 250 mg 67%,,0.6465,0.5329,NOISE,0.394,0.4291,0.4555,0.5329,0.1136,1,1,1
106.png,nutrionnelles de reference/taplalkozasi,nutrionnelles de reference/taplalkozasi,,0.4699,0.5768,CONTEXT,0.3988,0.3854,0.5768,0.4575,-0.1069,0,0,0
106.png,referenciaertek/VNR=Valori Nutritivi di,referenciaertek/VNR=Valori Nutritivi di,,0.5747,0.5818,CONTEXT,0.5143,0.4478,0.5818,0.5272,-0.0071,0,0,0
106.png,Riferimento/*PDV=priporoeni dnevni vnos,Riferimento/*PDV=priporoeni dnevni vnos,,0.4883,0.6797,CONTEXT,0.4881,0.4182,0.6797,0.5706,-0.1914,0,0,0
107.png,Zusammensetzung,Zusammensetzung,,0.5688,0.6885,NOISE,0.4767,0.4324,0.515,0.6885,-0.1197,0,0,0
107.png,Vitamin B1,Vitamin B1,,0.7769,0.4574,NOISE,0.3736,0.354,0.4289,0.4574,0.3196,1,1,1
107.png,Vitamin B2,Vitamin B2,,0.8332,0.426,CONTEXT,0.3681,0.3383,0.426,0.4208,0.4072,1,1,1
107.png,Vitamin B6,Vitamin B6,,0.7778,0.4388,NOISE,0.3904,0.3542,0.4357,0.4388,0.3391,1,1,1
107.png,2.5 9,2.5 9,,0.5891,0.4615,NOISE,0.4395,0.3939,0.4438,0.4615,0.1277,0,1,0
107.png,Vitamin B12,Vitamin B12,,1.0,0.4571,CONTEXT,0.442,0.3365,0.4571,0.4465,0.5429,1,1,1
107.png,VitaminC,VitaminC,,0.9158,0.4691,NOISE,0.3767,0.3424,0.4325,0.4691,0.4467,1,1,1
107.png,Vitamin E,Vitamin E,,0.7866,0.4702,NOISE,0.3945,0.3474,0.4683,0.4702,0.3164,1,1,1
107.png,Niacin,Niacin,,1.0,0.4419,NOISE,0.4085,0.2924,0.3853,0.4419,0.5581,1,1,1
107.png,Biotin,Biotin,,1.0,0.4408,NOISE,0.3295,0.3053,0.4066,0.4408,0.5592,1,1,1
107.png,Folsaure,Folsaure,,0.8234,0.4347,NOISE,0.3136,0.3245,0.3508,0.4347,0.3887,1,1,1
107.png,Pantothensaure,Pantothensaure,,0.8821,0.4059,NOISE,0.288,0.2897,0.3306,0.4059,0.4762,1,1,1
107.png,Die,Die,,0.5482,0.5343,NOISE,0.3568,0.3285,0.3918,0.5343,0.0139,0,0,0
108.jpeg,Zusammensetzung,Zusammensetzung,,0.5688,0.6885,NOISE,0.4767,0.4324,0.515,0.6885,-0.1197,0,0,0
108.jpeg,Magnesium,Magnesium,,1.0,0.4981,NOISE,0.4334,0.4176,0.4175,0.4981,0.5019,1,1,1
108.jpeg,Vitamin B1,Vitamin B1 1.1 mg,,0.7424,0.4954,CONTEXT,0.4517,0.4912,0.4954,0.4434,0.247,1,1,1
108.jpeg,Vitamin B2,Vitamin B2,,0.8332,0.426,CONTEXT,0.3681,0.3383,0.426,0.4208,0.4072,1,1,1
108.jpeg,Vitamin B6,Vitamin B6,,0.7778,0.4388,NOISE,0.3904,0.3542,0.4357,0.4388,0.3391,1,1,1
108.jpeg,Vitamin B12,Vitamin B12,,1.0,0.4571,CONTEXT,0.442,0.3365,0.4571,0.4465,0.5429,1,1,1
108.jpeg,VitaminC,VitaminC,,0.9158,0.4691,NOISE,0.3767,0.3424,0.4325,0.4691,0.4467,1,1,1
108.jpeg,VitaminE (a-TE),VitaminE (a-TE),,0.6666,0.4482,CONTEXT,0.371,0.3701,0.4482,0.3982,0.2184,1,1,0
108.jpeg,Biotin,Biotin,,1.0,0.4408,NOISE,0.3295,0.3053,0.4066,0.4408,0.5592,1,1,1
108.jpeg,Folsaure,Folsaure,,0.8234,0.4347,NOISE,0.3136,0.3245,0.3508,0.4347,0.3887,1,1,1
108.jpeg,Pantothensaure,Pantothensaure,,0.8821,0.4059,NOISE,0.288,0.2897,0.3306,0.4059,0.4762,1,1,1
108.jpeg,14Porti,14Porti,,0.5022,0.4132,NOISE,0.316,0.2829,0.3397,0.4132,0.089,0,0,0
109.jpeg,Durchschnittliche Nahrwerte,Durchschnittliche Nahrwerte,,0.531,0.6107,NOISE,0.5433,0.4508,0.4685,0.6107,-0.0798,0,0,0
109.jpeg,Brennwert,Brennwert 420 kJ 99 kcal,,0.7216,0.5083,UNIT,0.3996,0.5083,0.439,0.4867,0.2133,1,1,1
109.jpeg,Fett,Fett 0 g,,0.7772,0.4679,NOISE,0.439,0.4128,0.4667,0.4679,0.3093,1,1,1
109.jpeg,davon gesattigte,davon gesattigte,,0.6232,0.5413,NOISE,0.3944,0.3746,0.4401,0.5413,0.0819,1,0,1
109.jpeg,Fettsauren,Fettsauren,,0.7128,0.3722,NOISE,0.2676,0.2577,0.2939,0.3722,0.3406,1,1,1
109.jpeg,Kohlenhydrate,Kohlenhydrate 12.0 g,,0.7306,0.4983,QUANTITY,0.4983,0.4928,0.4586,0.471,0.2324,1,1,1
109.jpeg,-davon Zucker,-davon Zucker 9.8 g,,0.6783,0.5124,QUANTITY,0.5124,0.4468,0.4693,0.494,0.166,1,1,0
109.jpeg,Ballaststoffe,Ballaststoffe 1.5 g,,0.7268,0.4739,NOISE,0.4209,0.4502,0.4453,0.4739,0.2529,1,1,1
109.jpeg,Eiweiss,Eiweiss,,0.7913,0.4257,NOISE,0.3271,0.3257,0.3505,0.4257,0.3656,1,1,1
109.jpeg,Salz,Salz,,1.0,0.4679,NOISE,0.3417,0.3201,0.3459,0.4679,0.5321,1,1,1
110.jpeg,Zusammensetzung,Zusammensetzung,,0.5688,0.6885,NOISE,0.4767,0.4324,0.515,0.6885,-0.1197,0,0,0
110.jpeg,Melissen Extrakt,Melissen Extrakt 15 mg *+ 30 mg **,,0.52,0.4912,CONTEXT,0.4577,0.4506,0.4912,0.484,0.0288,1,0,0
110.jpeg,*+,Melissen Extrakt 15 mg *+ 30 mg **,,0.52,0.4912,CONTEXT,0.4577,0.4506,0.4912,0.484,0.0288,0,0,0
110.jpeg,**,Melissen Extrakt 15 mg *+ 30 mg **,,0.52,0.4912,CONTEXT,0.4577,0.4506,0.4912,0.484,0.0288,0,0,0
110.jpeg,Niacin,Niacin 8.0 mg NE 50% 16 mg NE 100%,,0.675,0.5294,NOISE,0.5073,0.4476,0.5288,0.5294,0.1455,1,1,1
110.jpeg,Pantothensaure,Pantothensaure 3.0 mg 50% 6.0 mg 100%,,0.6301,0.5144,CONTEXT,0.4523,0.435,0.5144,0.454,0.1157,1,1,1
111.jpeg,Vitamine,Vitamine,,0.7405,0.5147,NOISE,0.3838,0.3377,0.4433,0.5147,0.2258,1,1,1
111.jpeg,Vitamin B12,Vitamin B12 17.5 g 700%,,0.7375,0.4974,NOISE,0.4595,0.4162,0.4846,0.4974,0.2401,1,1,1
112.jpeg,Vitamine,Vitamine,,0.7405,0.5147,NOISE,0.3838,0.3377,0.4433,0.5147,0.2258,1,1,1
112.jpeg,VitaminB12,VitaminB12 17.5 g 700%,,0.7443,0.5008,NOISE,0.4661,0.4185,0.4889,0.5008,0.2436,1,1,1
113.jpeg,%RM,%RM P,,0.4869,0.6173,NOISE,0.43,0.3823,0.4664,0.6173,-0.1304,0,0,0
113.jpeg,DURCHSCHNITTLICHE,DURCHSCHNITTLICHE %RM PROPORTION PROPORTION,,0.4207,0.6021,NOISE,0.4478,0.3671,0.4594,0.6021,-0.1815,0,0,0
113.jpeg,%RM,DURCHSCHNITTLICHE %RM PROPORTION PROPORTION,,0.4207,0.6021,NOISE,0.4478,0.3671,0.4594,0.6021,-0.1815,0,0,0
113.jpeg,NAHRWERTE(BERECHNET):,"NAHRWERTE(BERECHNET): pro 100g pro 100g INWASSER"" INWASSER""",,0.517,0.5946,CONTEXT,0.4391,0.4694,0.5946,0.4961,-0.0776,0,0,0
113.jpeg,"INWASSER""","NAHRWERTE(BERECHNET): pro 100g pro 100g INWASSER"" INWASSER""",,0.517,0.5946,CONTEXT,0.4391,0.4694,0.5946,0.4961,-0.0776,0,0,0
113.jpeg,"INWASSER""","NAHRWERTE(BERECHNET): pro 100g pro 100g INWASSER"" INWASSER""",,0.517,0.5946,CONTEXT,0.4391,0.4694,0.5946,0.4961,-0.0776,0,0,0
113.jpeg,Energie,Energie,,1.0,0.5075,UNIT,0.4338,0.5075,0.4057,0.5014,0.4925,1,1,1
113.jpeg,FETT,FETT 4.5 g 6 1.3 g 2,,0.6871,0.4964,CONTEXT,0.4802,0.495,0.4964,0.4432,0.1907,1,1,1
113.jpeg,DAVONGESATTIGTE FETTSAUREN,DAVONGESATTIGTE FETTSAUREN 3.1 g 16 0.9 g 5,,0.6107,0.5176,CONTEXT,0.4608,0.4131,0.5176,0.417,0.0931,1,0,0
113.jpeg,Kohlenhydrate,Kohlenhydrate 17 g 3 2.3 g <1,,0.7029,0.5091,UNIT,0.4423,0.5091,0.4477,0.4464,0.1937,1,1,1
113.jpeg,DAVONZUCKER,DAVONZUCKER 3.9 g 4 1.2 g 1,,0.5518,0.507,CONTEXT,0.4712,0.4764,0.507,0.4713,0.0448,0,0,0
113.jpeg,Ballaststoffe,Ballaststoffe 1.9 g 0.6 g,,0.6731,0.5128,UNIT,0.441,0.5128,0.4409,0.4469,0.1602,1,1,1
113.jpeg,Eiweiss,Eiweiss 44,,0.6244,0.4085,NOISE,0.3119,0.2861,0.3483,0.4085,0.2158,1,1,1
113.jpeg,SALZ,SALZ 3,,0.6489,0.4767,NOISE,0.3218,0.3043,0.3638,0.4767,0.1721,1,1,1
113.jpeg,KOFFEIN,KOFFEIN,,0.8453,0.5033,NOISE,0.3544,0.3512,0.4668,0.5033,0.342,1,1,1
113.jpeg,UNDKALTZUGE,UNDKALTZUGE,,0.4494,0.4547,NOISE,0.3402,0.3376,0.3345,0.4547,-0.0053,0,0,0
114.jpeg,%RM',%RM',,0.4623,0.5716,NOISE,0.4261,0.4196,0.4584,0.5716,-0.1093,0,0,0
114.jpeg,%RM,DURCHSCHNITTLICHE %RM PROPORTION PROPORTION,,0.4207,0.6021,NOISE,0.4478,0.3671,0.4594,0.6021,-0.1815,0,0,0
114.jpeg,DURCHSCHNITTLICHE,DURCHSCHNITTLICHE %RM PROPORTION PROPORTION,,0.4207,0.6021,NOISE,0.4478,0.3671,0.4594,0.6021,-0.1815,0,0,0
114.jpeg,"INWASSER""","NAHRWERTE(BERECHNET): pro 100g pro 100g INWASSER"" INWASSER'",,0.5119,0.6001,CONTEXT,0.4412,0.4678,0.6001,0.4879,-0.0881,0,0,0
114.jpeg,NAHRWERTE(BERECHNET):,"NAHRWERTE(BERECHNET): pro 100g pro 100g INWASSER"" INWASSER'",,0.5119,0.6001,CONTEXT,0.4412,0.4678,0.6001,0.4879,-0.0881,0,0,0
114.jpeg,INWASSER',"NAHRWERTE(BERECHNET): pro 100g pro 100g INWASSER"" INWASSER'",,0.5119,0.6001,CONTEXT,0.4412,0.4678,0.6001,0.4879,-0.0881,0,0,0
114.jpeg,Energie,Energie,,1.0,0.5075,UNIT,0.4338,0.5075,0.4057,0.5014,0.4925,1,1,1
114.jpeg,FETT,FETT 4.8 g 1 148 2,,0.6625,0.4668,UNIT,0.4558,0.4668,0.4525,0.4344,0.1957,1,1,1
