image_id,gt_nutrient,pred_nutrient,gt_quantity,pred_quantity,gt_unit,pred_unit,gt_context,pred_context,nutrient_match,quantity_match,unit_match,context_match,full_match,eval_method,nutrient_reason,quantity_reason,unit_reason,context_reason
34.jpeg,Potassium,Potassium,400,400,mg,mg,per_100g,per_serving,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
34.jpeg,Magnesium,Magnesium,100,100,mg,mg,per_100g,per_serving,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
34.jpeg,Zinc,Zinc,2.6,100,mg,mg,per_100g,per_serving,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
34.jpeg,C,Carbohydrate,72,778,mg,g,per_100g,per_serving,False,False,True,False,False,fast+llm,The predicted nutrient 'Carbohydrate' does not match the extracted data which indicates Magnesium.,"The quantities do not correspond; extracted quantity is for magnesium, while prediction suggests carbohydrate content in grams per serving instead of milligrams as indicated by context.",Both units 'mg' and 'g' are valid nutritional measurement units but indicate different magnitudes (milligrams vs. grams).,"The extracted data indicates per_100g, while the predicted nutrient context is for per_serving."
34.jpeg,B3,Fibre,12,778,mg,g,per_100g,per_serving,False,False,True,False,False,fast+llm,B3 is not a recognized nutrient in the given rules.,12 mg does not match with any specified quantity range or equivalence provided for nutrients like Fibre (778 g).,mg matches with micrograms as per conversion rule.,"per_100g context is specific to nutrient concentration, not applicable here."
34.jpeg,B6,Protein,3.2,3.58,mg,g,per_100g,per_serving,False,False,True,False,False,fast+llm,The nutrient 'B6' does not match with the predicted Nutrient 'Protein'.,The quantity '3.2 mg' is measurably different from '3.58 g'.,Both units are correctly matched as they represent weight.,The context 'per_100g' does not match with the predicted Context 'per_serving'.
34.jpeg,B5,Salt,2.9,0.9,mg,g,per_100g,per_serving,False,True,True,False,False,fast+llm,B5 is not a recognized nutrient in the given rules.,Both quantities are comparable as they represent amounts of nutrients per serving or daily dose contextually.,"mg and g can be considered equivalent units for nutritional content, though mg is more precise in this case.",per_serving does not match the given nutrient 'B5' which should ideally relate to per_100g context.
34.jpeg,B1,B1,0.8,85,mg,mg,per_100g,per_serving,True,False,True,False,False,fast,substring match,mismatch,alias match,mismatch
34.jpeg,B2,Potassium,0.8,100,mg,mg,per_100g,per_serving,False,False,True,False,False,fast+llm,B2 is not a recognized nutrient name.,0.8 mg does not match the expected quantity for Potassium per serving contextually.,mg matches with mg in both instances.,per_serving is a different contextual unit compared to per_100g.
34.jpeg,Folic acid,Magnesium,34,2.6,µg,mg,per_100g,per_serving,False,False,True,False,False,fast+llm,The nutrient 'Folic acid' does not match with the predicted nutrient 'Magnesium'.,The quantity of Folic acid is different from Magnesium.,Both units are micrograms (µg).,The context 'per_100g' does not match with the predicted context 'per_serving'.
34.jpeg,B12,B1,3.5,82,µg,mg,per_100g,per_serving,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
34.jpeg,Energy,Zinc,339,2.6,kJ,mg,per_serving (25g serving),per_serving,False,False,True,True,False,fast+llm,Energy is not matched with Zinc.,"The quantity '339' does not match the expected range for Energy in a serving context, while '2.6 mg' seems plausible but unrelated to energy content.",kJ is correctly matched with kJ as both are units of energy measurement.,The provided quantity and nutrient do not align logically within the context 'per_serving (25g serving)'.
34.jpeg,Energy,Vitamins,80,2.6,kcal,mg,per_serving (25g serving),per_serving,False,False,True,True,False,fast+llm,"Energy is not a nutrient, Vitamins are.",80 kcal does not match with mg,kcal matches with kcal correctly interpreted as energy units in context of serving size.,per_serving (25g serving) is a valid nutritional label format.
34.jpeg,Fat,Vitamins,0,72,g,mg,per_serving (25g serving),per_serving,False,False,True,True,False,fast+llm,Predicted 'Vitamins' does not match the context nutrient 'Fat'.,Quantity of '72 mg' is significantly different from trace amount implied by '0 g'.,"'mg' matches with other units like 'ug', 'mcg', and 'IU'.",Predicted context nutrient ('Fat') is related to the serving size.
35.jpeg,Magnesium,Magnesium,4.7,4.7,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
35.jpeg,Vitamin C,Vitamin C,2.1,2.1,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
35.jpeg,Magnesium,Magnesium,225,2.1,mg,g,per_serving (pro 3 Tabletten),per_100g,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
4.jpeg,ENERGY,ENERGY,952,11,kJ,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
4.jpeg,ENERGY,FAT,224,11,kcal,,per_100g,per_100g,False,False,True,True,False,fast+llm,The predicted nutrient 'FAT' does not match the given context of 'ENERGY'.,The quantities do not correspond; '224 kcal' is significantly different from '11 g'.,Both instances have units related to energy (kcal).,Both predictions are in the context of per_100g.
4.jpeg,FAT,GRASSI,0,11,g,,per_100g,per_100g,False,True,True,True,False,fast+llm,The nutrient 'FAT' does not match with the extracted term 'GRASSI'.,"Both quantities are zero, indicating a trace amount.",Unit 'g' is correctly matched as grams.,The context term extracted ('GRASSI') does not match the expected nutritional data format.
4.jpeg,OF WHICH SATURATES,ENERGIE,0,11,g,,per_100g,per_100g,False,True,True,True,False,fast+llm,The term 'OF WHICH SATURATES' does not match any known nutrient.,"Both quantities are zero, indicating no measurable amount of the unknown nutrient.",Unit is correctly identified as grams (g).,'per_100g' context does not match with 'OF WHICH SATURATES'.
4.jpeg,CARBOHYDRATE,GRASAS,56,11,g,,per_100g,per_100g,False,True,True,True,False,fast+llm,The predicted nutrient 'GRASAS' does not match the expected 'CARBOHYDRATE'.,Both quantities are numerically equal.,"Unit matches as both have no specified unit, implying grams in context of per_100g notation.",The predicted nutrient 'GRASAS' does not match the expected carbohydrate content.
4.jpeg,OF WHICH SUGARS,GRAISSES,2,11,g,,per_100g,per_100g,False,True,False,True,False,fast+llm,The nutrient 'OF WHICH SUGARS' does not match any known nutrients in the domain rules.,"Both quantities are numerical values, but they do not correspond to each other meaningfully within a nutritional context.","The unit 'g' is valid for grams; however, it does not match the expected units in the domain rules (ug/µg).",Both contexts are related to per_100g.
4.jpeg,PROTEIN,PROTEIN,0,,g,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
4.jpeg,SALT,SALT-,0.12,,g,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
41.jpeg,ENERGY,ENERGY,612,01,kJ,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
41.jpeg,ENERGY,FAT,144,01,kcal,,per_100g,per_100g,False,False,True,True,False,fast+llm,The predicted nutrient 'FAT' does not match the given context of 'ENERGY'.,The quantity '01' is significantly different from '144'.,Both quantities are measured in kcal.,Both nutrients and contexts involve per_100g measurement.
41.jpeg,FAT,SATURATES,0,01,g,,per_100g,per_100g,False,True,False,True,False,fast+llm,FAT and SATURATES are different nutrients.,Both quantities represent trace amounts (<0.1).,"No unit specified in the prediction, but 'g' is mentioned which matches with context's per_100g format.",The nutrient term does not match; it should be FAT instead of SATURATES.
41.jpeg,OF WHICH SATURATES,CARBOHYDRATE,0,41,g,,per_100g,per_100g,False,False,True,True,False,fast+llm,The term 'OF WHICH SATURATES' does not match any known nutrient.,Quantity of '0' is inconsistent with the expected quantity for carbohydrates in a supplement label context.,Unit 'g' matches standard measurement units used on labels.,The term 'per_100g' correctly indicates per-100 grams.
41.jpeg,CARBOHYDRATE,OFWHICH SUGARS,36,4101,g,,per_100g,per_100g,False,False,True,True,False,fast+llm,The term 'OFWHICH SUGARS' is not a recognized nutrient name in the specified languages.,The quantity '4101' does not match any reasonable nutritional value for carbohydrates per 100g and appears to be an OCR error or misinterpretation.,Unit is correctly identified as grams (g).,The context 'per_100g' does not match the given nutrient term.
41.jpeg,OF WHICH SUGARS,OFWHICH SUGARS,4.5,41,g,,per_100g,per_100g,False,False,True,True,False,fast+llm,The OCR output 'OFWHICH SUGARS' does not match the expected nutrient name format.,The quantity extracted ('41') is significantly different from the original value ('4.5').,Both units are correctly identified as 'g'.,The context remains unchanged and matches.
41.jpeg,PROTEIN,PROTEIN,0,4101,g,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
41.jpeg,SALT,SALT,0.10,4101,g,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
42.jpeg,ENERGY,FAT (g,736,0.1,kJ,,per_serving (PER SERVE 47g),,False,False,True,False,False,fast+llm,Pred nutrient 'FAT (g' does not match the context's specified Nutrient='ENERGY'.,"Pred quantity '0.1' is measurably different from Pred quantity '736', which are trace amounts.",Both GT and Pred have the unit 'kJ'.,The context specifies Nutrient='ENERGY' while Pred nutrient is 'FAT (g'.
42.jpeg,ENERGY,-SATURATED FAT (g,176,,kcal,,per_serving (PER SERVE 47g),,False,True,False,True,False,fast+llm,The predicted nutrient '-SATURATED FAT (g' does not match the context 'per_serving (PER SERVE 47g)' which refers to energy.,"Both quantities are numerically identical, indicating a correct quantity match despite incorrect prediction of nutrient type.",The unit for 'kcal' is missing in the predicted result; it should be specified as 'kcal'.,"The context correctly refers to per serving, but does not match with '-SATURATED FAT (g', which pertains to fat content."
42.jpeg,PROTEIN,CARBOHYDRATE (0,0,,g,,per_serving (PER SERVE 47g),,False,True,False,False,False,fast+llm,PROTEIN does not match CARBOHYDRATE.,Both quantities are '0'.,"'g' is missing in the prediction, should be present as per context rule.",Context mismatch: predicted nutrient does not match given context.
42.jpeg,FAT,-SUGARS (g,0,,g,,per_serving (PER SERVE 47g),,False,True,True,False,False,fast+llm,The nutrient 'FAT' does not match '-SUGARS (g'.,"Both quantities are zero, indicating a trace amount.","'g' is the same as 'gram', which matches the context unit requirement.",The provided nutrient does not match any of the specified nutrients in German.
42.jpeg,SATURATED FAT,DIETARY FIBRE (g,0,240,g,,per_serving (PER SERVE 47g),,False,False,True,False,False,fast+llm,The nutrient 'SATURATED FAT' does not match the expected format for dietary fibre.,"The quantity provided ('240') is significantly higher than what would be typical or reasonable per serving of a supplement labeled as containing only saturated fat, which usually contains minimal to no carbohydrates like fibres.",Both 'g' and 'gramme' are valid units for expressing grams in different languages (German).,The context provided ('per_serving') does not align with the nutrient type expected from a saturated fat content.
42.jpeg,CARBOHYDRATE,DIETARY FIBRE (g,44,500,g,,per_serving (PER SERVE 47g),,False,True,False,False,False,fast+llm,The nutrient 'DIETARY FIBRE' does not match the given context of 'CARBOHYDRATE'.,Both quantities are numerically different but valid.,,The nutrient in question does not match the context provided.
45_1.jpeg,ENERGY,PROTEIN (g,736,0.1,kJ,,per_serving (1 SERV. 47g),,False,False,True,False,False,fast+llm,The predicted nutrient 'PROTEIN (g' does not match the context of 'ENERGY'.,The quantity '0.1' is significantly different from '736'.,kJ matches kJ.,The context of per_serving (1 SERV. 47g) does not match the predicted nutrient and quantity.
45_1.jpeg,ENERGY,FAT(g,176,0.1,kcal,,per_serving (1 SERV. 47g),,False,False,True,False,False,fast+llm,Pred nutrient 'FAT(g' does not match the context Nutrient='ENERGY'.,Pred quantity '0.1' is measurably different from Context Quantity '176'.,"Both Pred and Context have unit 'kcal', which match.",Context Nutrient='ENERGY' does not align with Pred nutrient 'FAT(g'.
45_1.jpeg,PROTEIN,SATURATEDFAT,0,44,g,,per_serving (1 SERV. 47g),,False,False,True,True,False,fast+llm,PROTEIN does not match SATURATEDFAT.,0 is measurably different from 44.,g matches g (trace amount).,per_serving context applies.
45_1.jpeg,FAT,SATURATEDFAT,0,64,g,,per_serving (1 SERV. 47g),,False,True,False,True,False,fast+llm,The OCR output 'SATURATEDFAT' does not match the expected nutrient name format.,"Both quantities are zero, indicating a trace amount which matches.",No unit specified in the prediction ('None') whereas context specifies 'g'.,The predicted nutrient is related to serving size as indicated by 'per_serving'.
45_1.jpeg,SATURATED FAT,CARBOHYDRATE (g,0,44,g,,per_serving (1 SERV. 47g),,False,False,True,False,False,fast+llm,The nutrient 'SATURATED FAT' does not match the expected format for carbohydrates.,"The quantity of '44g' is significantly higher than what would be typical for saturated fat in a serving, suggesting an error or mismatch with carbohydrate content.",Both units are correctly identified as grams (g).,The context 'per_serving' does not align logically to carbohydrates; it suggests a serving size which is inconsistent for saturated fat.
45_1.jpeg,CARBOHYDRATE,CARBOHYDRATE (g,44,38,g,,per_serving (1 SERV. 47g),,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
45_1.jpeg,SUGARS,SUGARS(0,18,44,g,,per_serving (1 SERV. 47g),,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
45_1.jpeg,DIETARY FIBRE,SUGARS(0,0,38,g,,per_serving (1 SERV. 47g),,False,False,True,True,False,fast+llm,DIETARY FIBRE vs SUGARS(0' (different nutrient names),Quantity '38' does not match quantity '0',Unit matches as both are in grams,Context correctly refers to per_serving
45_1.jpeg,SODIUM,DIETARYFIBRE,240,240,mg,,per_serving (1 SERV. 47g),,False,True,True,False,False,fast+llm,SODIUM is not listed in the DOMAIN RULES.,240 matches with <0.1 or '0'.,mg = mg (same unit).,per_serving does not match any context equivalence.
45_1.jpeg,ENERGY,DIETARYFIBRE,1567,500,kJ,,per_100g,,False,False,True,True,False,fast+llm,The predicted nutrient 'DIETARYFIBRE' does not match the given context of 'ENERGY'.,The quantities are measurably different (1567 vs 500).,Both units provided ('kJ') and predicted ('none') can be considered equivalent in this context.,The given nutrient 'ENERGY' is related to the nutritional content per 100g.
45_2.jpeg,ENERGY,ENERGY,1567,0,kJ,g,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
45_2.jpeg,ENERGY,FAT,374,0,kcal,g,per_100g,per_100g,False,False,True,True,False,fast+llm,The predicted nutrient 'FAT' does not match the given context of 'ENERGY'.,The quantity '0' for fat is significantly different from the provided energy value.,Both units are correctly identified as grams (g).,The context of per_100g matches.
45_2.jpeg,FAT,SATURATES,0,94,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,FAT and SATURATES are different nutrients.,0 is not equal to 94,g matches g correctly as a unit of measurement for fat content per 100 grams.,per_100g context applies equally.
45_2.jpeg,OF WHICH SATURATES,SATURATES,0,0,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,The term 'OF WHICH SATURATES' is not a recognized nutrient.,"Both quantities are zero, indicating no presence of the substance in question per 100g.",Unit matches as both use grams (g).,'per_100g' context is valid but 'OF WHICH SATURATES' does not match any known nutrient.
45_2.jpeg,CARBOHYDRATE,CARBOHYDRATE,94,94,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
45_2.jpeg,OF WHICH SUGARS,CARBOHYDRATE,38,390,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,OF WHICH SUGARS is not equivalent to CARBOHYDRATE.,38 g does not match with 390 g,g matches correctly as both are grams.,per_100g context is consistent.
45_2.jpeg,PROTEIN,PROTEIN,0.1,0.19,g,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
45_2.jpeg,SALT,OFWHICH SUGARS,1.3,0.19,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,The extracted nutrient 'OFWHICH SUGARS' does not match the expected nutrients listed in DOMAIN RULES.,The quantity '0.19 g' is measurably different from '< 0.1'.,Unit matches as both are expressed correctly (g).,Context matches since it refers to per_100g.
51.jpeg,Energy | Energie,Energy | Energie (kca,1541,1541,kJ,g,per_100g,,True,True,False,False,False,fast,substring match,numeric match,mismatch,mismatch
51.jpeg,Energy | Energie,Energy | Energie (kca,363,100,kcal,g,per_100g,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
51.jpeg,Fat | Fett | Matières grasses | Vetten,FatFett Maberes grassesVetten,< 0.5,0.5,g,g,per_100g,,False,True,True,True,False,fast+llm,"Multiple nutrient names detected, but not all are equivalent.",Quantity '< 0.5' does not match '0.5'.,Unit 'g' is correctly matched with the context of per_100g.,Context 'per_100g' matches.
51.jpeg,- of which saturates | davon gesättigte Fettsäuren | dont acides gras saturés | waarvan verzadigde vetzuren,FatFett Maberes grassesVetten,< 0.5,1541,g,g,per_100g,,False,True,True,False,False,fast+llm,The nutrient names do not match exactly.,"Both quantities are less than 0.5, indicating they represent trace amounts and thus can be considered equal in this context.",g is a valid unit for fat content measurement on supplement labels.,The nutrient names do not match exactly.
51.jpeg,Carbohydrate | Kohlenhydrate | Glucides | Koolhydraten,of whkh saturatesdavon geattigte Fetsuren,84,0.5,g,g,per_100g,,False,True,True,True,False,fast+llm,The extracted nutrient 'of whkh saturatesdavon geattigte Fetsuren' does not match any known nutrients.,Both quantities are comparable as they represent amounts of a substance per serving or portion size.,"The extracted unit 'g' is valid, but the context indicates it should be in relation to 'per_100g'.",Both contexts indicate measurement related to a food serving or portion size.
51.jpeg,- of which sugars | davon Zucker | dont sucres | waarvan suikers,of whkh saturatesdavon geattigte Fetsuren,62,4050,g,g,per_100g,,False,True,True,False,False,fast+llm,The nutrient name 'of which sugars' is not a recognized nutritional term.,"Both quantities are numerically the same, but contextually different nutrients may be implied.",g matches g correctly as grams.,The nutrient name 'of which sugars' does not match any recognized nutritional term in German.
51.jpeg,Protein | Eiweiß | Protéines | Eiwitten,CarbohydrateKohlenhydrate6lucdesKoolhydraten,6.7,64,g,g,per_100g,,False,True,True,True,False,fast+llm,The extracted nutrient 'CarbohydrateKohlenhydrate6lucdesKoolhydraten' does not match any of the specified nutrients.,Both quantities are numerically valid and comparable (though different values).,"The extracted unit 'g' is correct, but it was missing in the prediction. The context specifies per_100g which implies a percentage basis.",
51.jpeg,Salt | Salz | Sel | Zout,CarbohydrateKohlenhydrate6lucdesKoolhydraten,0.13,4050,g,g,per_100g,,False,True,True,True,False,fast+llm,The extracted nutrient name 'CarbohydrateKohlenhydrate6lucdesKoolhydraten' does not match the expected format for Carbohydrates.,"Both quantities are different but measurable, hence they do not exactly equal each other.","The extracted unit 'g' is correct; however, it should be consistent with the context which specifies per_100g or similar units like je 100g.",Both contexts involve a quantity related to food content.
51.jpeg,Vitamin B6 | Vitamine B6,ProteinEiweleProteinesEiwitten,0.35,6.7,mg,g,per_100g,,False,False,True,False,False,fast+llm,Vitamin B6 and Vitamine B6 are not the same nutrient.,0.35 mg is measurably different from any quantity for Vitamin B6 (as it was incorrectly identified).,mg matches with µg as they represent micrograms in a scaled manner.,per_100g context does not match the provided nutrient and quantity.
51.jpeg,Energy | Energie,ProteinEiweleProteinesEiwitten,925,64,kJ,g,per_serving (60 g),,False,False,True,False,False,fast+llm,Energy and Energie refer to different nutrients.,"925 kJ does not match the quantity of ProteinEiweleProteinesEiwitten which is in grams, indicating a mismatch due to units difference.",kJ and g are valid nutritional measurement units but indicate different quantities (energy vs mass).,per_serving context does not match with the given quantity in grams.
51.jpeg,Energy | Energie,Vitamin Bine B6,218,0.3,kcal,g,per_serving (60 g),,False,False,True,False,False,fast+llm,The predicted nutrient 'Vitamin Bine B6' does not match any known nutrients.,The quantity '0.3 g' is significantly different from the expected range for energy content per serving in kcal.,"The unit 'g' matches with grams, which can be converted to calories if needed but not directly matched here due to incorrect nutrient prediction.",There is no context provided for the predicted values.
51.jpeg,Fat | Fett | Matières grasses | Vetten,Vitamin Bine B6,< 0.5,6.7,g,g,per_serving (60 g),,False,True,True,True,False,fast+llm,The predicted nutrient 'Vitamin Bine B6' does not match the actual nutrients listed ('Fat | Fett | Matières grasses | Vetten').,"Both quantities are less than or equal to zero, indicating trace amounts.","The predicted unit 'g' does not match the actual units listed ('Fat', 'Fett', 'Matières grasses', 'Vetten').",Both contexts involve per serving quantities.
53.jpeg,Energy | Energie,CarbohydrateKohlenhydrate GlucdesKooihydraten,1541,629,kJ,g,per_100g,,False,False,True,False,False,fast+llm,Energy and CarbohydrateKohlenhydrate GlucdesKooihydraten are not the same nutrient.,1541 kJ is measurably different from 629 g,kJ and g match correctly as units of energy and mass respectively.,per_100g context does not apply to CarbohydrateKohlenhydrate GlucdesKooihydraten.
53.jpeg,Energy | Energie,CarbohydrateKohlenhydrate GlucdesKooihydraten,363,618,kcal,,per_100g,,False,False,True,False,False,fast+llm,Energy is not equivalent to CarbohydrateKohlenhydrate GlucdesKooihydraten.,The quantities are measurably different (363 vs 618).,"kcal matches kcal correctly, though it is not specified in the prediction context.",per_100g does not match CarbohydrateKohlenhydrate GlucdesKooihydraten.
53.jpeg,Fat | Fett | Matières grasses | Vetten,ProtenEwesProteines/Erwsten,< 0.5,6.7,g,g,per_100g,,False,False,True,True,False,fast+llm,Different nutrient names are used.,"Quantity is not specified in the prediction, while it should be '< 0.5'.",Unit 'g' matches correctly with context 'per_100g'.,
53.jpeg,- of which saturates | davon gesättigte Fettsäuren | dont acides gras saturés | waarvan verzadigde vetzuren,ProtenEwesProteines/Erwsten,< 0.5,629,g,g,per_100g,,False,False,True,False,False,fast+llm,The nutrient name 'ProtenEwesProteines/Erwsten' does not match the given German term '- von welcher saturates | davon gesättigte Fettsäuren | dont acides gras saturés | waarvan verzadigde vetzuren'.,"The quantity '< 0.5' is measurably different from '629', which are not equivalent.","Both units 'g' and 'gramme' refer to the same measurement unit, gram.",The context term 'per_100g' does not match with any provided nutrient name.
53.jpeg,Carbohydrate | Kohlenhydrate | Glucides | Koolhydraten,Vitamin 96Vitamine 85,84,0.08,g,g,per_100g,,False,False,True,True,False,fast+llm,The extracted nutrient 'Vitamin 96Vitamine 85' does not match any known nutrients.,The quantity '0.08g' is significantly different from the expected value of '84g'.,Both units are correctly identified as grams (g).,"The context indicates per_100g, which matches."
56.jpeg,Brennwert ...... Energie,Proteines,383,3.67,kcal,g,per_100g,per_100g,False,False,True,True,False,fast+llm,Brennwert and Energie are different nutrients.,383 kcal is not equal to 3.67 g of protein in terms of energy content per 100g context.,"kcal matches with the given unit correctly, but it's irrelevant here due to nutrient mismatch.",The nutrients do not match for 'per_100g' context.
56.jpeg,Brennwert ...... Energie,Proteines,1604,83,kJ,g,per_100g,per_100g,False,False,True,True,False,fast+llm,"The nutrient 'Brennwert' refers to energy content, while the predicted value is for Proteins.",Different nutrients are compared; one should not match quantities of different substances.,Both units refer to kilojoules (kJ).,The context 'per_100g' is consistent in both cases.
56.jpeg,Eiweiß ..... Protéines,Fett,83,3.67,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,Eiweiß and Protéines are different nutrients.,Both quantities '83' match the context of per_100g,'g' is a valid unit for both cases in nutritional data,The provided nutrient does not align with the given context.
56.jpeg,Kohlenhydrate ... Glucides,Fett,3.67,4.3,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,GT specifies 'Kohlenhydrate ... Glucides' while Pred suggests 'Fett'.,"Quantities differ: GT has '3.67', Pred shows '4.3'.",Both quantities are measured in grams ('g').,Both nutrients have the context of per_100g.
57.jpeg,Brennwert ...... Energie,Brennwen.....Energie,383,383,kcal,kcal,per_100g,per_100g,True,True,True,True,True,fast+llm,"Both 'Brennwert' and 'Energie' refer to the same nutrient, Energy.",The quantities '< 383' vs '383' are measurably different.,'kcal' is a valid unit for energy measurement in nutritional context.,Both contexts refer to per_100g.
57.jpeg,Brennwert ...... Energie,Brennwen.....Energie,1604,23,kJ,kcal,per_100g,per_100g,False,False,True,True,False,fast+llm,Different nutrient names used.,Quantities are measurably different (1604 kJ vs. 23 kcal).,"Both units refer to energy measurement, though they differ in scale and type ('kJ' for kilojoules and 'kcal' for kilocalories).",Different context formats used.
57.jpeg,Eiweiß ..... Protéines,Proteines,83,3.67,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,Eiweiß and Protéines are different nutrients.,83 is not equal to 3.67,g matches g correctly as a unit of measurement for protein content per 100 grams.,per_100g context match.
57.jpeg,Kohlenhydrate ... Glucides,Proteines,3.67,1604,g,kcal,per_100g,per_100g,False,False,True,True,False,fast+llm,"The nutrient 'Kohlenhydrate' was extracted, but the predicted value is for Proteines.",The quantity of '3.67 g' does not match with any reasonable amount expected from proteins in a per_100g context as compared to '1604 kcal'.,Both quantities are expressed correctly using the unit gram (g).,"The nutrient extracted ('Kohlenhydrate') does not match with Proteines, and thus fails to align contextually."
57.jpeg,Fett ........... Lipides,Fett,4.3,3.67,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,Different nutrient names used ('Lipides' vs 'Fett').,Quantities differ (4.3 g vs 3.67 g).,Both quantities are measured in grams.,Context 'per_100g' is the same.
57.jpeg,Brennwert ...... Energie,Fett,23,43,kcal,g,per_serving (pro Esslöffel (6 g)),per_100g,False,False,True,False,False,fast+llm,Brennwert and Energie are different nutrients.,"23 kcal is not comparable to per_100g context which implies a quantity for the entire serving, not just one gram portion",kcal matches with kcal in given data,per_serving (pro Esslöffel (6 g)) does not match per_100g context
59.jpeg,Brennwert/Energy Value,BewenergyValuc1391k330 kcal,1391,,kJ,,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,The nutrient name 'BewenergyValuc1391k330 kcal' does not match the expected format.,"Quantity is missing in Pred, while it should be present as per context rules.",Unit matches correctly with kJ,Context does not match the expected format.
59.jpeg,Brennwert/Energy Value,Eacib/Protein,330,07,kcal,g,per_100g (100 g Pulver),per_100g,False,True,False,True,False,fast+llm,The predicted nutrient 'Eacib/Protein' does not match the given context of 'Brennwert/Energy Value'.,Both quantities are trace amounts.,"Predicted unit is missing ('g'), whereas expected units for energy value should be in kcal per gram or similar context-specific format.",The predicted nutrient 'Eacib/Protein' does not match the given context of 'Brennwert/Energy Value'.
59.jpeg,Eiweiß/Protein,Feti/fat,0.7,0.3,g,g,per_100g (100 g Pulver),per_100g,False,True,True,True,False,fast+llm,Eiweiß/Protein is not equivalent to Feti/fat.,Both quantities are comparable and match the context of per_100g (100 g Pulver).,The unit 'g' matches for both nutrients in their respective contexts.,"Context is incorrect; it should be related to Eiweiß/Protein, not Feti/fat."
59.jpeg,Kohlenhydrate/Carbohydrate,davon gesattigte Fetisauren,66.6,0.3,g,g,per_100g (100 g Pulver),per_100g,False,True,True,True,False,fast+llm,The nutrient 'Kohlenhydrate/Carbohydrate' does not match with the extracted term 'davon gesattigte Fetisauren'.,Both quantities are comparable as they represent amounts.,"The unit for 'Kohlenhydrate/Carbohydrate' is missing in the extracted term, while it should be specified as 'g'.",Both contexts are related to per_100g measurement.
59.jpeg,davon Zucker / of which Sugars,of wtich Saturates,64.4,,g,,per_100g (100 g Pulver),per_100g,False,True,False,True,False,fast+llm,The nutrient 'davon Zucker' was incorrectly identified as 'of wtich Saturates'.,Both quantities are numerically the same.,"Unit mismatch: expected 'g', found 'per_100g (100 g Pulver)'.",The context matches correctly as it refers to per 100 grams.
6.jpeg,VITAMIN C,VITAMINE,28,,mg,,per_serving (4 g),,False,False,True,False,False,fast+llm,VITAMIN C is not matched with VITAMINE.,,mg matches mg,per_serving (4 g) does not match per serving.
6.jpeg,MAGNESIUM,VITAMINEC,56,,mg,,per_serving (4 g),,False,False,True,False,False,fast+llm,The predicted nutrient 'VITAMINEC' does not match the actual nutrient 'MAGNESIUM'.,There is no quantity provided for comparison.,Both units are correctly identified as mg (milligrams).,The context 'per_serving' does not match the predicted nutrient label format.
6.jpeg,POTASSIUM,KALIUM,70,,mg,,per_serving (4 g),,True,False,True,False,False,fast+llm,POTASSIUM and KALIUM are the same nutrient.,"The quantity '70' does not match any specified range or equivalence in the rules provided (e.g., '<0.1', '0').",'mg' is a valid unit for nutrients.,"The context specifies per_serving with an amount of 4 g, but the provided Pred lacks this contextual information."
61.jpeg,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,Protein/Elwel/Proteine/Proteines/Proteina/Belakovine,427,2530,kJ,g,per_serving (30 g),per_100g,False,False,True,False,False,fast+llm,Different nutrient names (Energy vs Protein),Measurably different quantities,Same unit ('kJ') used for both instances.,Different contexts provided (per_serving vs per_100g)
