image_id,gt_nutrient,pred_nutrient,gt_quantity,pred_quantity,gt_unit,pred_unit,gt_context,pred_context,nutrient_match,quantity_match,unit_match,context_match,full_match,eval_method,nutrient_reason,quantity_reason,unit_reason,context_reason
4.jpeg,ENERGY,FAT,224,11,kcal,,per_100g,per_100g,False,False,True,True,False,fast+llm,The nutrient 'ENERGY' does not match the expected nutrients listed in DOMAIN RULES.,"The quantity provided (224) is inconsistent with typical values for energy content per 100g of a supplement label contextually represented by fat, which usually has lower kcal amounts like those shown as '11'.",kcal matches the expected units in DOMAIN RULES.,"The provided quantity (224) does not align with typical values for energy content per 100g of a supplement label contextually represented by fat, which usually has lower kcal amounts like those shown as '11'."
4.jpeg,FAT,GRASSI,0,11,g,,per_100g,per_100g,False,False,True,True,False,fast+llm,The extracted nutrient 'GRASSI' does not match the expected 'FAT'.,"The quantity for 'GRASSI' is missing, while it should be specified as per context.",Unit matches correctly with none provided in this case indicating a default value of grams (g).,'per_100g' does not match the extracted 'GRASSI'.
4.jpeg,OF WHICH SATURATES,ENERGIE,0,11,g,,per_100g,per_100g,False,True,True,True,False,fast+llm,The nutrient 'OF WHICH SATURATES' does not match any known nutrients in the domain rules.,"Both quantities are given as zero, which matches.",g is a valid unit for energy content measurement and can be used interchangeably with per_100g context.,The provided nutrient 'OF WHICH SATURATES' does not fit the expected nutrients listed in domain rules.
4.jpeg,CARBOHYDRATE,GRASAS,56,11,g,,per_100g,per_100g,False,False,True,True,False,fast+llm,The extracted nutrient 'GRASAS' does not match the expected German term for carbohydrates.,The quantity of '11g' cannot be verified as correct without additional context or conversion factors.,"The unit 'g' is correctly identified, though it should ideally match the expected units for carbohydrates in grams per 100g (e.g., g/100g).",The context of 'per_100g' does not align with the extracted nutrient and quantity.
4.jpeg,OF WHICH SUGARS,GRAISSES,2,11,g,,per_100g,per_100g,False,False,True,True,False,fast+llm,The nutrient 'OF WHICH SUGARS' does not match any known nutrients in the domain rules.,There is no indication that Quantity='2' matches with Nutrient='GRAISSES'.,"The unit 'g' corresponds to grams, which are valid units for nutrients in the context.",The nutrient extracted ('OF WHICH SUGARS') does not match with Nutrient='GRAISSES'.
4.jpeg,PROTEIN,PROTEIN,0,,g,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
4.jpeg,SALT,SALT-,0.12,,g,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
41.jpeg,ENERGY,ENERGY,612,01,kJ,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
41.jpeg,ENERGY,FAT,144,01,kcal,,per_100g,per_100g,False,False,True,True,False,fast+llm,The nutrient 'ENERGY' does not match the expected nutrients listed in DOMAIN RULES.,"The quantity '144' is missing a unit, which should be either kcal or kJ based on context and units provided elsewhere.",kcal matches with the given Unit='kcal'.,per_100g correctly maps to 'je 100g' as per DOMAIN RULES.
41.jpeg,FAT,SATURATES,0,01,g,,per_100g,per_100g,False,True,True,True,False,fast+llm,"The extracted nutrient 'FAT' does not match the expected German term for fat, which is 'FAKT'.",Both quantities are zero.,Grams (g) matches with grams as a unit of measurement in both contexts.,"The context 'per_100g' is correctly identified, but the nutrient term extracted does not match."
41.jpeg,OF WHICH SATURATES,CARBOHYDRATE,0,41,g,,per_100g,per_100g,False,False,True,True,False,fast+llm,The term 'OF WHICH SATURATES' does not correspond to any known nutrient.,There is no corresponding quantity for the given context in German nutritional labels.,"g matches with gram as a unit of measurement, though it may be incorrectly used here due to incorrect Nutrient identification.",The term 'per_100g' is correctly identified in the context.
41.jpeg,CARBOHYDRATE,OFWHICH SUGARS,36,4101,g,,per_100g,per_100g,False,False,True,True,False,fast+llm,The term 'OFWHICH SUGARS' is not a recognized nutrient in the specified languages.,There seems to be an error with quantity as it does not match expected values for carbohydrates per 100g (typically around 0-9 g).,The unit 'g' is correctly identified.,"The context should specify a standard serving size like 'per_100g', but here it uses an incorrect term."
41.jpeg,OF WHICH SUGARS,OFWHICH SUGARS,4.5,41,g,,per_100g,per_100g,False,False,True,True,False,fast+llm,The nutrient 'OF WHICH SUGARS' is not a recognized term in the given rules.,The quantity '41' does not match with any specified quantities for sugars or carbohydrates as per the context provided ('per_100g').,Unit 'g' is correctly identified and matches standard units.,The term 'OF WHICH SUGARS' does not align with any recognized nutrient terms in the given context ('per_100g').
41.jpeg,PROTEIN,PROTEIN,0,4101,g,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
41.jpeg,SALT,SALT,0.10,4101,g,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
42.jpeg,ENERGY,FAT (g,736,0.1,kJ,,per_serving (PER SERVE 47g),,False,True,False,True,False,fast+llm,"The label specifies 'ENERGY' which should be matched with the common name for energy, not directly translated as 'FAT'.",Quantity matches correctly.,Unit specified is missing in prediction; expected unit conversion from kJ to kcal or similar nutritional units like per serving context should be considered.,
42.jpeg,ENERGY,-SATURATED FAT (g,176,,kcal,,per_serving (PER SERVE 47g),,False,False,True,False,False,fast+llm,"The label mentions 'ENERGY' which is a common name for energy, not the specific nutrient.",,kcal matches with kcal,The context mentions 'per_serving' but does not specify a quantity.
42.jpeg,PROTEIN,CARBOHYDRATE (0,0,,g,,per_serving (PER SERVE 47g),,False,True,False,True,False,fast+llm,"The label specifies 'PROTEIN' but the context indicates a serving size, which should be checked for actual protein content.",Quantity is provided as per_serving (PER SERVE) with an amount of 47g,"The unit 'per_serving' does not match the expected units like g, mcg, IU.",Context correctly indicates serving size.
42.jpeg,FAT,-SUGARS (g,0,,g,,per_serving (PER SERVE 47g),,False,False,False,True,False,fast+llm,The nutrient 'FAT' was not correctly identified as '-SUGARS (g'.,,No quantity provided in the prediction.,The context matches with per_serving.
42.jpeg,SATURATED FAT,DIETARY FIBRE (g,0,240,g,,per_serving (PER SERVE 47g),,False,False,True,False,False,fast+llm,The nutrient 'SATURATED FAT' does not match the expected German term for Dietary Fibre.,"The quantity provided ('240') is missing a unit, which should be consistent with the context of per serving (e.g., g or mg).",No specific unit was given in this instance.,The nutrient 'DIETARY FIBRE' does not match the provided label information which specifies 'SATURATED FAT'.
42.jpeg,CARBOHYDRATE,DIETARY FIBRE (g,44,500,g,,per_serving (PER SERVE 47g),,False,False,True,True,False,fast+llm,The nutrient 'CARBOHYDRATE' does not match the German term for Carbohydrates.,The quantity '44g' is incorrect compared to the context indicating 'per_serving (PER SERVE 47g)',Unit matches as both are in grams ('g').,"Context indicates per serving, which aligns with the given data."
45_1.jpeg,ENERGY,PROTEIN (g,736,0.1,kJ,,per_serving (1 SERV. 47g),,False,True,True,False,False,fast+llm,"The label specifies 'ENERGY' which should be translated to the common name for energy, not matched with Protein (g).",Quantity matches as both are given in grams.,"Unit is consistent across labels and context; however, 'kJ' should be converted to the appropriate unit for energy per serving if necessary (e.g., kcal).","The label specifies quantity in terms of total content ('per_serving'), not a specific amount like Protein."
45_1.jpeg,ENERGY,FAT(g,176,0.1,kcal,,per_serving (1 SERV. 47g),,False,False,True,False,False,fast+llm,The label specifies 'ENERGY' which should be translated to the correct nutrient term.,,kcal is a valid unit for energy in nutritional context,The label specifies 'per_serving' which should be translated to the correct serving size.
45_1.jpeg,PROTEIN,SATURATEDFAT,0,44,g,,per_serving (1 SERV. 47g),,False,False,False,False,False,fast+llm,The extracted nutrient 'PROTEIN' does not match the context of per_serving.,"The quantity '44g' is missing in the prediction, while it should be present as part of the serving size information provided by the OCR pipeline for a complete nutritional data extraction.",,
45_1.jpeg,FAT,SATURATEDFAT,0,64,g,,per_serving (1 SERV. 47g),,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
45_1.jpeg,SATURATED FAT,CARBOHYDRATE (g,0,44,g,,per_serving (1 SERV. 47g),,False,False,True,False,False,fast+llm,The nutrient 'SATURATED FAT' does not match the expected multilingual variant for Fat.,"The quantity '44g' is missing a unit, which should be specified as grams ('g').","Assuming that if there was an error in transcription or omission of the context, it would still match with g.",The provided context 'per_serving (1 SERV. 47g)' does not align correctly to indicate per serving quantity.
45_1.jpeg,CARBOHYDRATE,CARBOHYDRATE (g,44,38,g,,per_serving (1 SERV. 47g),,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
45_1.jpeg,SUGARS,SUGARS(0,18,44,g,,per_serving (1 SERV. 47g),,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
45_1.jpeg,DIETARY FIBRE,SUGARS(0,0,38,g,,per_serving (1 SERV. 47g),,False,False,True,True,False,fast+llm,DIETARY FIBRE is not matched with SUGARS(0.,Quantity '38' does not match the expected quantity for DIETARY FIBRE in per_serving context.,Unit 'g' matches correctly as it is a common unit of measurement.,"The context 'per_serving (1 SERV. 47g)' implies serving size, but the nutrient and quantity do not align."
45_1.jpeg,SODIUM,DIETARYFIBRE,240,240,mg,,per_serving (1 SERV. 47g),,False,True,True,False,False,fast+llm,SODIUM is not listed in the DOMAIN RULES.,The quantity '240' does not match any specified quantities for DIETARYFIBRE according to the given context and rules.,mg matches with mg as per unit conversion in DOMAIN RULES (kJ != kcal).,The provided context 'per_serving' does not match any specified contexts for DIETARYFIBRE.
45_1.jpeg,ENERGY,DIETARYFIBRE,1567,500,kJ,,per_100g,,False,False,True,False,False,fast+llm,The extracted nutrient 'ENERGY' does not match the expected nutrients listed in DOMAIN RULES.,There is no provided quantity for comparison with the given context of per_100g=je 100g,The unit 'kJ' matches one of the accepted units in DOMAIN RULES.,There is no provided quantity to match with the given context.
45_2.jpeg,ENERGY,ENERGY,1567,0,kJ,g,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
45_2.jpeg,ENERGY,FAT,374,0,kcal,g,per_100g,per_100g,False,False,True,True,False,fast+llm,The nutrient 'ENERGY' does not match the expected nutrients listed in DOMAIN RULES.,The quantity provided (374) is inconsistent with typical values for fats per 100g of a supplement label context.,"kcal matches one of the accepted units specified in DOMAIN RULES, though it should ideally be kcal instead of kJ as mentioned there.",The provided 'per_100g' does not align with expected nutrient quantities for fats.
45_2.jpeg,FAT,SATURATES,0,94,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,FAT and SATURATES are different nutrients.,0 is not equal to 94.,g matches g,per_100g correctly translates.
45_2.jpeg,OF WHICH SATURATES,SATURATES,0,0,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
45_2.jpeg,CARBOHYDRATE,CARBOHYDRATE,94,94,g,g,per_100g,per_100g,True,True,True,True,True,fast,exact/substring match,numeric match,alias match,alias match
45_2.jpeg,OF WHICH SUGARS,CARBOHYDRATE,38,390,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,OF WHICH SUGARS is not equivalent to CARBOHYDRATE.,38 g does not match with 390 g when considering per_100g context.,"Both 'g' and 'g' are valid units for grams, though the quantities differ due to scaling in a per_100g context.",The original nutrient (OF WHICH SUGARS) does not match with CARBOHYDRATE.
45_2.jpeg,PROTEIN,PROTEIN,0.1,0.19,g,,per_100g,per_100g,True,False,False,True,False,fast,substring match,mismatch,mismatch,alias match
45_2.jpeg,SALT,OFWHICH SUGARS,1.3,0.19,g,g,per_100g,per_100g,False,True,True,True,False,fast+llm,"The extracted nutrient 'OFWHICH SUGARS' does not match the expected German term for salt, which is 'Salz'.",Both quantities are numerically identical.,Both units ('g') represent grams and can be considered equivalent in this context.,"The extracted nutrient 'OFWHICH SUGARS' does not match the expected German term for salt, which is 'Salz'."
51.jpeg,Energy | Energie,Energy | Energie (kca,1541,1541,kJ,g,per_100g,,True,True,False,False,False,fast,substring match,numeric match,mismatch,mismatch
51.jpeg,Energy | Energie,Energy | Energie (kca,363,100,kcal,g,per_100g,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
51.jpeg,Fat | Fett | Matières grasses | Vetten,FatFett Maberes grassesVetten,< 0.5,0.5,g,g,per_100g,,False,True,True,True,False,fast+llm,Multiple nutrients listed instead of a single nutrient.,Quantity mismatch; expected '<0.5' but got '0.5'.,Unit matches correctly as 'g'.,Context matches the format for per_100g.
51.jpeg,- of which saturates | davon gesättigte Fettsäuren | dont acides gras saturés | waarvan verzadigde vetzuren,FatFett Maberes grassesVetten,< 0.5,1541,g,g,per_100g,,False,False,True,True,False,fast+llm,The extracted nutrient 'FatFett Maberes grassesVetten' does not match the original German phrase '- of which saturates | davon gesättigte Fettsäuren | dont acides gras saturés | waarvan verzadigde vetzuren'.,"The quantity extracted is '1541', but it should be '< 0.5' as per the original context.",Unit matches correctly ('g').,Context matches correctly ('per_100g').
51.jpeg,Carbohydrate | Kohlenhydrate | Glucides | Koolhydraten,of whkh saturatesdavon geattigte Fetsuren,84,0.5,g,g,per_100g,,False,True,True,True,False,fast+llm,The extracted nutrient 'of whkh saturatesdavon geattigte Fetsuren' does not match any known nutrients.,The quantity matches the expected format for carbohydrates in grams per 100g context.,"The extracted unit 'g' is correct, but it should be specified as 'per_100g'.",The provided quantity and nutrient match the expected format for carbohydrates per 100 grams.
51.jpeg,- of which sugars | davon Zucker | dont sucres | waarvan suikers,of whkh saturatesdavon geattigte Fetsuren,62,4050,g,g,per_100g,,False,False,True,False,False,fast+llm,The extracted nutrient 'don't sucres' is not a valid nutritional term.,The quantity '4050g' seems unusually high for sugars in food per 100g context and does not match the expected range of sugar content.,"Unit 'g' is correctly matched with grams, which are commonly used units for nutritional data.",The extracted nutrient '- of which sugars | davon Zucker | dont sucres' does not match the expected context format.
51.jpeg,Protein | Eiweiß | Protéines | Eiwitten,CarbohydrateKohlenhydrate6lucdesKoolhydraten,6.7,64,g,g,per_100g,,False,True,True,True,False,fast+llm,The extracted nutrient 'CarbohydrateKohlenhydrate6lucdesKoolhydraten' does not match the expected nutrients listed in DOMAIN RULES.,"The quantity of '64 g' matches with a plausible carbohydrate content per 100g contextually, but this is speculative without further validation against actual label data.","The extracted unit 'g' does not match the expected units listed in DOMAIN RULES (ug=mcg=µg, IE=IU).",The context of per_100g matches with a plausible carbohydrate content.
51.jpeg,Salt | Salz | Sel | Zout,CarbohydrateKohlenhydrate6lucdesKoolhydraten,0.13,4050,g,g,per_100g,,False,True,True,True,False,fast+llm,The extracted nutrient 'CarbohydrateKohlenhydrate6lucdesKoolhydraten' does not match the expected nutrients.,"Both quantities are numerically consistent, though contextually incorrect for Carbohydrates/Kolhydraatern.",The extracted unit 'g' is correct but mismatched with an unrelated nutrient quantity and name format.,"Both contexts are numerically consistent, though the context does not match Carbohydrates/Kolhydraatern."
51.jpeg,Vitamin B6 | Vitamine B6,ProteinEiweleProteinesEiwitten,0.35,6.7,mg,g,per_100g,,False,False,True,True,False,fast+llm,The extracted nutrient 'Vitamin B6' does not match the expected format for Vitamin E.,The quantity of '0.35 mg' is significantly different from the provided amount '6.7 g'.,Both units are correctly identified as milligrams (mg).,"The context indicates per_100g, which matches with the given quantity."
51.jpeg,Energy | Energie,ProteinEiweleProteinesEiwitten,925,64,kJ,g,per_serving (60 g),,False,False,True,True,False,fast+llm,Energy and Energie refer to different nutrients.,The quantities do not match; '925' kJ vs '64 g'.,kJ matches with the given context's unit (per_serving).,
51.jpeg,Energy | Energie,Vitamin Bine B6,218,0.3,kcal,g,per_serving (60 g),,False,False,True,False,False,fast+llm,"The extracted nutrient 'Energy' corresponds to the German term 'Energie', but not with Vitamin Bine B6.",There is no corresponding quantity for Energy in relation to Vitamin Bine B6 as per given context and rules.,"The unit 'kcal' matches the expected units, but it does not align with any nutrient specified (Vitamin Bine B6).","The provided quantity relates to per_serving context for Energy ('Energie'), which is unrelated to Vitamin Bine B6."
51.jpeg,Fat | Fett | Matières grasses | Vetten,Vitamin Bine B6,< 0.5,6.7,g,g,per_serving (60 g),,False,False,True,False,False,fast+llm,The extracted nutrient 'Vitamin Bine B6' does not match the specified nutrients.,"The quantity '6.7 g' is missing in the prediction, while it should be compared with '<0.5 g'.",Unit matches as both are given in grams (g).,The context 'per_serving (60 g)' does not match the prediction's lack of any provided serving size.
53.jpeg,Energy | Energie,CarbohydrateKohlenhydrate GlucdesKooihydraten,1541,629,kJ,g,per_100g,,False,False,True,True,False,fast+llm,Energy is not equivalent to CarbohydrateKohlenhydrate GlucdesKooihydraten.,629g does not match the quantity for Energy in kJ per 100g context.,"kJ is a valid unit of energy measurement, though it should be converted to kcal if needed.",
53.jpeg,Energy | Energie,CarbohydrateKohlenhydrate GlucdesKooihydraten,363,618,kcal,,per_100g,,False,False,True,True,False,fast+llm,Energy is not equivalent to CarbohydrateKohlenhydrate GlucdesKooihydraten.,The quantities do not match (363 vs. 618).,"kcal matches with kcal, though the unit is missing in Pred.",
53.jpeg,Fat | Fett | Matières grasses | Vetten,ProtenEwesProteines/Erwsten,< 0.5,6.7,g,g,per_100g,,False,False,True,True,False,fast+llm,The extracted nutrient 'ProtenEwesProteines/Erwsten' does not match the expected nutrients.,"The quantity '6.7 g' is missing in the prediction, while it should be specified as '<0.5 g'.",Unit matches correctly with 'g'.,Context matches correctly indicating per_100g.
53.jpeg,- of which saturates | davon gesättigte Fettsäuren | dont acides gras saturés | waarvan verzadigde vetzuren,ProtenEwesProteines/Erwsten,< 0.5,629,g,g,per_100g,,False,True,True,True,False,fast+llm,The extracted nutrient 'ProtenEwesProteines/Erwsten' does not match the given context of saturated fats.,The quantity '629' matches correctly with the provided value '< 0.5'.,"The unit 'g' is correct, but there was no specific mention in the extracted data to confirm it.",The context of per_100g matches correctly.
53.jpeg,Carbohydrate | Kohlenhydrate | Glucides | Koolhydraten,Vitamin 96Vitamine 85,84,0.08,g,g,per_100g,,False,False,True,False,False,fast+llm,The extracted nutrient 'Vitamin' does not match any known nutrients in the domain rules.,The quantity '0.08g' is significantly different from the expected value of '84g'.,The unit 'g' matches with per_100g context correctly interpreted as grams.,
56.jpeg,Brennwert ...... Energie,Proteines,383,3.67,kcal,g,per_100g,per_100g,False,False,True,True,False,fast+llm,"Brennwert translates to Energy, not Proteins.",The quantity for energy is typically in kcal per serving or daily dose contextually but here it should be matched with the correct nutrient which doesn't match as 'Proteines'.,kcal matches correctly.,The given quantity and unit do not align properly for Proteins in this context.
56.jpeg,Brennwert ...... Energie,Proteines,1604,83,kJ,g,per_100g,per_100g,False,False,True,True,False,fast+llm,Brennwert and Energie refer to different nutrients.,1604 kJ does not match with Proteines (83 g).,kJ is a valid unit for energy content in the context of per_100g.,
56.jpeg,Eiweiß ..... Protéines,Fett,83,3.67,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,Eiweiß and Protéines refer to different nutrients.,"The quantity for Eiweiß is not provided in the context, only for Fett.",g matches with g,Both refer to per_100g.
56.jpeg,Kohlenhydrate ... Glucides,Fett,3.67,4.3,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,The extracted nutrient 'Kohlenhydrate' does not match the expected 'Fett'.,The quantity for 'Kohlenhydrate' is different from that of 'Fett'; it should be compared with actual values.,Both units are correctly identified as grams per 100g contextually.,
57.jpeg,Brennwert ...... Energie,Brennwen.....Energie,383,383,kcal,kcal,per_100g,per_100g,False,True,True,True,False,fast+llm,The nutrient 'Brennwen' is not a recognized term; it should be 'Brennwert'.,Both quantities are identical.,Both units match correctly as kcal for energy content per 100g.,"The context 'per_100g' is correct, but the nutrient term mismatch invalidates this."
57.jpeg,Brennwert ...... Energie,Brennwen.....Energie,1604,23,kJ,kcal,per_100g,per_100g,False,False,True,True,False,fast+llm,The nutrient names do not match exactly.,The quantities are different (1604 kJ vs. 23 kcal).,"Both units refer to energy content per serving, though they differ in measurement systems (kJ and kcal).",Both contexts indicate the nutrient information is provided for every 100 grams.
57.jpeg,Eiweiß ..... Protéines,Proteines,83,3.67,g,g,per_100g,per_100g,False,False,True,True,False,fast+llm,The nutrient 'Eiweiß' was incorrectly translated to 'Proteines'.,"The quantity changed from '83g' to '3.67g', which is not a direct conversion.",Both units are correctly identified as grams (g).,The context of per_100g was maintained.
57.jpeg,Kohlenhydrate ... Glucides,Proteines,3.67,1604,g,kcal,per_100g,per_100g,False,True,True,True,False,fast+llm,"The extracted nutrient 'Glucides' does not match the expected German term for carbohydrates, which is 'Kohlenhydrate'.",Both quantities are numerically consistent.,"Both units (g and kcal) can be converted to each other using a conversion factor; however, they represent different nutritional values per the context provided ('per_100g').",The extracted nutrient 'Glucides' does not match with carbohydrates in German. The expected quantity for carbs should align numerically but represents energy content differently.
57.jpeg,Fett ........... Lipides,Fett,4.3,3.67,g,g,per_100g,per_100g,True,False,True,True,False,fast,substring match,mismatch,alias match,alias match
57.jpeg,Brennwert ...... Energie,Fett,23,43,kcal,g,per_serving (pro Esslöffel (6 g)),per_100g,False,False,True,False,False,fast+llm,"Brennwert corresponds to Energy, not Fett (Fat).",The quantity for Energy is given as '23' kcal per serving while the context specifies 'per_100g'. The quantities do not match.,kcal matches with kcal correctly interpreted from German to English.,"The provided quantity and nutrient pertain to Energy per serving, while the context specifies 'per_100g'."
59.jpeg,Brennwert/Energy Value,BewenergyValuc1391k330 kcal,1391,,kJ,,per_100g (100 g Pulver),per_100g,False,True,True,False,False,fast+llm,The nutrient 'Brennwert/Energy Value' was incorrectly translated.,Quantity matches correctly as both are numerical values representing energy content per serving size.,"Unit conversion from kJ to kcal is correct, though the unit itself should be 'kcal' instead of mixing units incorrectly in text format.",The context translation contains errors and does not match correctly.
59.jpeg,Brennwert/Energy Value,Eacib/Protein,330,07,kcal,g,per_100g (100 g Pulver),per_100g,False,False,True,True,False,fast+llm,The nutrient 'Brennwert/Energy Value' was incorrectly matched to 'Eacib/Protein'.,The quantity '07 g' is incorrect and does not match the expected format.,"kcal matches with kcal correctly, but there are issues in other parts of data.",
59.jpeg,Eiweiß/Protein,Feti/fat,0.7,0.3,g,g,per_100g (100 g Pulver),per_100g,False,True,True,False,False,fast+llm,"Eiweiß/Protein refers to protein, not fat.",The quantity '0.7' is consistent with the given context of per_100g (100 g Pulver).,Grams ('g') are a valid unit for nutritional content in this context.,The provided quantity and nutrient do not match with the given 'per_100g' context.
59.jpeg,Kohlenhydrate/Carbohydrate,davon gesattigte Fetisauren,66.6,0.3,g,g,per_100g (100 g Pulver),per_100g,False,True,True,True,False,fast+llm,The nutrient 'Kohlenhydrate/Carbohydrate' does not match with the extracted term 'davon gesattigte Fetisauren'.,Both quantities are numerically consistent.,"The unit for carbohydrate is expected to be in grams (g), but the context specifies 'per_100g' which implies a different measurement basis. Additionally, 'davon gesattigte Fetisauren' suggests fats derived from carbohydrates rather than total fat content.",The extracted term is related to carbohydrate-derived fatty acids in powdered form.
59.jpeg,davon Zucker / of which Sugars,of wtich Saturates,64.4,,g,,per_100g (100 g Pulver),per_100g,False,True,True,False,False,fast+llm,The nutrient 'davon Zucker' was incorrectly translated to 'of wtich Saturates'.,Quantity matches as both are given in grams.,Unit is correctly identified as per_100g (100 g Pulver).,The context 'per_100g' was incorrectly translated to 'of wtich Saturates'.
6.jpeg,VITAMIN C,VITAMINE,28,,mg,,per_serving (4 g),,False,False,True,False,False,fast+llm,VITAMIN C is not a recognized nutrient in the given rules.,,mg matches with mg as per unit conversion rule,"per_serving context does not match any specific German, English, French or Dutch nutrient extraction rules."
6.jpeg,MAGNESIUM,VITAMINEC,56,,mg,,per_serving (4 g),,False,False,False,True,False,fast+llm,The extracted nutrient 'VITAMINEC' does not match the expected 'MAGNESIUM'.,,No quantity was provided for comparison.,The context matches as it refers to per_serving.
6.jpeg,POTASSIUM,KALIUM,70,,mg,,per_serving (4 g),,False,False,True,False,False,fast+llm,POTASSIUM and KALIUM are different nutrients.,,mg is a valid unit for potassium,per_serving context does not match with the German label format.
61.jpeg,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,Protein/Elwel/Proteine/Proteines/Proteina/Belakovine,427,2530,kJ,g,per_serving (30 g),per_100g,False,False,True,False,False,fast+llm,Energy is not matched with Protein.,The quantities do not match (427 kJ vs 2530 g).,"kJ matches correctly as a unit of energy, but the quantity mismatch invalidates this contextually.",Energy per serving and Protein content are different nutrients.
61.jpeg,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,Protein/Elwel/Proteine/Proteines/Proteina/Belakovine,102,14.60,kcal,g,per_serving (30 g),per_100g,False,False,True,False,False,fast+llm,Energy is not matched with Protein.,Quantity for Energy and Quantity for Protein are different (102 vs. 14.60).,"kcal matches kcal correctly, but the context suggests per serving which should be converted to a comparable unit.",
61.jpeg,Fat / Fett / Grassi / Graisse / Grasas / Maščobe,Calcium/Katzlum/Calcio/Calcium/Calcio/Kalci,0,155.7,g,mg,per_serving (30 g),per_100g,False,True,False,True,False,fast+llm,The provided nutrient 'Calcium/Katzlum/Calcio' does not match the expected multilingual variants for Fat/Fett/Graisse.,"Both quantities are given in mg, which is consistent with each other (155.7 vs per_100g).",The unit 'mg' does not match the expected units for Fat/Fett/Graisse.,Both contexts are related to serving size.
61.jpeg,of which saturated / davon gesättigte / di cui saturi / dont saturés / de las cuales saturadas / od tega nasičene,Calcium/Katzlum/Calcio/Calcium/Calcio/Kalci,0,250,g,g,per_serving (30 g),per_100g,False,False,True,False,False,fast+llm,The term 'of which saturated' does not match any known nutrient directly.,Quantity of Calcium/Katzlum/Calcio is inconsistent with the context per_serving (30 g).,Unit matches as both are in grams ('g').,The nutrient 'of which saturated' does not align correctly within a serving size.
63.jpeg,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,Fat/Fett/Grassi/Gralsse/Grasas/Maltobe,427,0,kJ,g,per_serving (30 g),per_100g,False,False,False,True,False,fast+llm,Energy is not matched with Fat/Fett/Grassi/Gralsse/Grasas/Maltobe.,,"No quantity provided for Energy in the prediction context, but it matches per_serving (30 g).",The nutrient 'Energy' is correctly identified within a serving size.
63.jpeg,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,Fat/Fett/Grassi/Gralsse/Grasas/Maltobe,102,00,kcal,g,per_serving (30 g),per_100g,False,False,True,False,False,fast+llm,Energy is not matched with Fat/Fett/Grassi/Gralsse/Grasas/Maltobe.,Quantity '00' does not match the given quantity '102'.,kcal matches kcal correctly as per rules.,per_serving context is incorrect for a nutrient that should be listed in terms of per_100g.
63.jpeg,Fat / Fett / Grassi / Graisse / Grasas / Maščobe,Protein/Elwei/Protelne/Proteines/Proteina/Belakovine,0,146,g,g,per_serving (30 g),per_100g,False,False,True,True,False,fast+llm,Different nutrients are identified.,Quantity does not match the nutrient context.,Unit matches correctly as 'g'.,Context is consistent with per_serving.
63.jpeg,of which saturated / davon gesättigte / di cui saturi / dont saturés / de las cuales saturadas / od tega nasičene,Protein/Elwei/Protelne/Proteines/Proteina/Belakovine,0,02,g,g,per_serving (30 g),per_100g,False,False,True,True,False,fast+llm,The term 'of which saturated' does not match any standard nutrient name.,Quantity is given as a string ('02') instead of an integer (2).,Unit matches correctly with grams (g).,Context 'per_serving' and quantity context match.
63.jpeg,Carbohydrates / Kohlenhydrate / Carboidrati / Glucides / Carbohidratos / Ogljikovi hidrati,Salt/Salz/Sale/Sel/Sal/So,25.3,02,g,g,per_serving (30 g),per_100g,False,True,True,True,False,fast+llm,The extracted nutrient 'Carbohydrates / Kohlenhydrate / Carboidrati / Glucides / Carbohidratos / Ogljikovi hidrati' does not match the expected nutrients listed in DOMAIN RULES.,The quantity matches as both are given as '25.3'.,"The extracted unit is missing; it should be specified (e.g., g, IU).",The context correctly indicates per_serving.
